Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"Oct. 30, 2016",441,Arranging Coins,1527.0,https://leetcode.com/problems/arranging-coins/,Smarking Algorit…hm Contest 2,"binary search, math"
"Dec. 4, 2016",433,Minimum Genetic Mutation,1504.0,https://leetcode.com/problems/minimum-genetic-mutation/,,"breadth-first search, hash table, string"
"Sept. 25, 2016",406,Queue Reconstruction by Height,1534.0,https://leetcode.com/problems/queue-reconstruction-by-height/,Weekly Contest 6,"array, binary indexed tree, segment tree, sorting"
"Sept. 18, 2016",402,Remove K Digits,1582.0,https://leetcode.com/problems/remove-k-digits/,Weekly Contest 5,"greedy, monotonic stack, stack, string"
"Sept. 11, 2016",398,Random Pick Index,1513.0,https://leetcode.com/problems/random-pick-index/,Weekly Contest 4,"hash table, math, randomized, reservoir sampling"
"Aug. 20, 2016",380,Insert Delete GetRandom O(1),1519.0,https://leetcode.com/problems/insert-delete-getrandom-o1/,,"array, design, hash table, math, randomized"
"Aug. 20, 2016",379,Design Phone Directory,1594.0,https://leetcode.com/problems/design-phone-directory/,,"array, design, hash table, linked list, queue"
"Aug. 20, 2016",377,Combination Sum IV,1545.0,https://leetcode.com/problems/combination-sum-iv/,,"array, dynamic programming"
"Aug. 20, 2016",373,Find K Pairs with Smallest Sums,1555.0,https://leetcode.com/problems/find-k-pairs-with-smallest-sums/,,"array, heap (priority queue)"
"Aug. 20, 2016",372,Super Pow,1571.0,https://leetcode.com/problems/super-pow/,,"divide and conquer, math"
"Aug. 20, 2016",368,Largest Divisible Subset,1505.0,https://leetcode.com/problems/largest-divisible-subset/,,"array, dynamic programming, math, sorting"
"Aug. 20, 2016",365,Water and Jug Problem,1501.0,https://leetcode.com/problems/water-and-jug-problem/,,"breadth-first search, depth-first search, math"
"Aug. 20, 2016",361,Bomb Enemy,1595.0,https://leetcode.com/problems/bomb-enemy/,,"array, dynamic programming, matrix"
"Aug. 20, 2016",360,Sort Transformed Array,1500.0,https://leetcode.com/problems/sort-transformed-array/,,"array, math, sorting, two pointers"
"Aug. 20, 2016",357,Count Numbers with Unique Digits,1500.0,https://leetcode.com/problems/count-numbers-with-unique-digits/,,"backtracking, dynamic programming, math"
"Aug. 20, 2016",355,Design Twitter,1576.0,https://leetcode.com/problems/design-twitter/,,"design, hash table, heap (priority queue), linked list"
"Aug. 20, 2016",334,Increasing Triplet Subsequence,1597.0,https://leetcode.com/problems/increasing-triplet-subsequence/,,"array, greedy"
"Aug. 20, 2016",333,Largest BST Subtree,1542.0,https://leetcode.com/problems/largest-bst-subtree/,,"binary search tree, binary tree, depth-first search, dynamic programming, tree"
"Aug. 20, 2016",331,Verify Preorder Serialization of a Binary Tree,1548.0,https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree/,,"binary tree, stack, string, tree"
"Aug. 20, 2016",324,Wiggle Sort II,1595.0,https://leetcode.com/problems/wiggle-sort-ii/,,"array, divide and conquer, greedy, quickselect, sorting"
"Aug. 20, 2016",319,Bulb Switcher,1550.0,https://leetcode.com/problems/bulb-switcher/,,"brainteaser, math"
"Aug. 20, 2016",316,Remove Duplicate Letters,1585.0,https://leetcode.com/problems/remove-duplicate-letters/,,"greedy, monotonic stack, stack, string"
"Aug. 20, 2016",313,Super Ugly Number,1524.0,https://leetcode.com/problems/super-ugly-number/,,"array, dynamic programming, math"
"Aug. 20, 2016",310,Minimum Height Trees,1551.0,https://leetcode.com/problems/minimum-height-trees/,,"breadth-first search, depth-first search, graph, topological sort"
"Aug. 20, 2016",308,Range Sum Query 2D - Mutable,1519.0,https://leetcode.com/problems/range-sum-query-2d-mutable/,,"array, binary indexed tree, design, matrix, segment tree"
"Aug. 20, 2016",306,Additive Number,1547.0,https://leetcode.com/problems/additive-number/,,"backtracking, string"
"Aug. 20, 2016",298,Binary Tree Longest Consecutive Sequence,1510.0,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence/,,"binary tree, depth-first search, tree"
"Aug. 20, 2016",291,Word Pattern II,1512.0,https://leetcode.com/problems/word-pattern-ii/,,"backtracking, hash table, string"
"Aug. 20, 2016",287,Find the Duplicate Number,1526.0,https://leetcode.com/problems/find-the-duplicate-number/,,"array, binary search, bit manipulation, two pointers"
"Aug. 20, 2016",276,Paint Fence,1521.0,https://leetcode.com/problems/paint-fence/,,dynamic programming
"Aug. 20, 2016",264,Ugly Number II,1545.0,https://leetcode.com/problems/ugly-number-ii/,,"dynamic programming, hash table, heap (priority queue), math"
"Aug. 20, 2016",259,3Sum Smaller,1515.0,https://leetcode.com/problems/3sum-smaller/,,"array, binary search, sorting, two pointers"
"Aug. 20, 2016",255,Verify Preorder Sequence in Binary Search Tree,1578.0,https://leetcode.com/problems/verify-preorder-sequence-in-binary-search-tree/,,"array, binary search tree, binary tree, monotonic stack, recursion, stack, tree"
"Aug. 20, 2016",253,Meeting Rooms II,1525.0,https://leetcode.com/problems/meeting-rooms-ii/,,"array, greedy, heap (priority queue), prefix sum, sorting, two pointers"
"Aug. 20, 2016",211,Design Add and Search Words Data Structure,1514.0,https://leetcode.com/problems/design-add-and-search-words-data-structure/,,"depth-first search, design, string, trie"
"Aug. 20, 2016",199,Binary Tree Right Side View,1522.0,https://leetcode.com/problems/binary-tree-right-side-view/,,"binary tree, breadth-first search, depth-first search, tree"
"Aug. 20, 2016",189,Rotate Array,1571.0,https://leetcode.com/problems/rotate-array/,,"array, math, two pointers"
"Aug. 20, 2016",179,Largest Number,1575.0,https://leetcode.com/problems/largest-number/,,"array, greedy, sorting, string"
"Aug. 20, 2016",167,Two Sum II - Input Array Is Sorted,1554.0,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted/,,"array, binary search, two pointers"
"Aug. 20, 2016",146,LRU Cache,1515.0,https://leetcode.com/problems/lru-cache/,,"design, doubly-linked list, hash table, linked list"
"Aug. 20, 2016",142,Linked List Cycle II,1516.0,https://leetcode.com/problems/linked-list-cycle-ii/,,"hash table, linked list, two pointers"
"Aug. 20, 2016",138,Copy List with Random Pointer,1529.0,https://leetcode.com/problems/copy-list-with-random-pointer/,,"hash table, linked list"
"Aug. 20, 2016",134,Gas Station,1561.0,https://leetcode.com/problems/gas-station/,,"array, greedy"
"Aug. 20, 2016",130,Surrounded Regions,1580.0,https://leetcode.com/problems/surrounded-regions/,,"array, breadth-first search, depth-first search, matrix, union find"
"Aug. 20, 2016",98,Validate Binary Search Tree,1508.0,https://leetcode.com/problems/validate-binary-search-tree/,,"binary search tree, binary tree, depth-first search, tree"
"Aug. 20, 2016",97,Interleaving String,1533.0,https://leetcode.com/problems/interleaving-string/,,"dynamic programming, string"
"Aug. 20, 2016",92,Reverse Linked List II,1519.0,https://leetcode.com/problems/reverse-linked-list-ii/,,linked list
"Aug. 20, 2016",80,Remove Duplicates from Sorted Array II,1503.0,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii/,,"array, two pointers"
"Aug. 20, 2016",63,Unique Paths II,1514.0,https://leetcode.com/problems/unique-paths-ii/,,"array, dynamic programming, matrix"
"Aug. 20, 2016",57,Insert Interval,1513.0,https://leetcode.com/problems/insert-interval/,,array
"Aug. 20, 2016",54,Spiral Matrix,1581.0,https://leetcode.com/problems/spiral-matrix/,,"array, matrix, simulation"
"Aug. 20, 2016",53,Maximum Subarray,1519.0,https://leetcode.com/problems/maximum-subarray/,,"array, divide and conquer, dynamic programming"
"Aug. 20, 2016",36,Valid Sudoku,1517.0,https://leetcode.com/problems/valid-sudoku/,,"array, hash table, matrix"
"Aug. 20, 2016",33,Search in Rotated Sorted Array,1547.0,https://leetcode.com/problems/search-in-rotated-sorted-array/,,"array, binary search"
"Aug. 20, 2016",15,3Sum,1503.0,https://leetcode.com/problems/3sum/,,"array, sorting, two pointers"
"Aug. 20, 2016",11,Container With Most Water,1511.0,https://leetcode.com/problems/container-with-most-water/,,"array, greedy, two pointers"
"Aug. 20, 2016",2,Add Two Numbers,1547.0,https://leetcode.com/problems/add-two-numbers/,,"linked list, math, recursion"
