Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"Nov. 4, 2018",934,Shortest Bridge,1801.0,https://leetcode.com/problems/shortest-bridge/,Weekly Contest 109,"array, breadth-first search, depth-first search, matrix"
"Oct. 14, 2018",924,Minimize Malware Spread,1873.0,https://leetcode.com/problems/minimize-malware-spread/,Weekly Contest 106,"array, breadth-first search, depth-first search, graph, hash table, union find"
"July 29, 2018",878,Nth Magical Number,1886.0,https://leetcode.com/problems/nth-magical-number/,Weekly Contest 95,"binary search, math"
"July 22, 2018",874,Walking Robot Simulation,1826.0,https://leetcode.com/problems/walking-robot-simulation/,Weekly Contest 94,"array, hash table, simulation"
"June 24, 2018",858,Mirror Reflection,1861.0,https://leetcode.com/problems/mirror-reflection/,Weekly Contest 90,"geometry, math, number theory"
"March 18, 2018",802,Find Eventual Safe States,1896.0,https://leetcode.com/problems/find-eventual-safe-states/,Weekly Contest 76,"breadth-first search, depth-first search, graph, topological sort"
"March 11, 2018",799,Champagne Tower,1868.0,https://leetcode.com/problems/champagne-tower/,Weekly Contest 75,dynamic programming
"Feb. 25, 2018",790,Domino and Tromino Tiling,1802.0,https://leetcode.com/problems/domino-and-tromino-tiling/,Weekly Contest 73,dynamic programming
"Feb. 11, 2018",780,Reaching Points,1875.0,https://leetcode.com/problems/reaching-points/,Weekly Contest 71,math
"Feb. 4, 2018",777,Swap Adjacent in LR String,1882.0,https://leetcode.com/problems/swap-adjacent-in-lr-string/,Weekly Contest 70,"string, two pointers"
"Jan. 28, 2018",773,Sliding Puzzle,1834.0,https://leetcode.com/problems/sliding-puzzle/,Weekly Contest 69,"array, breadth-first search, matrix"
"Dec. 31, 2017",756,Pyramid Transition Matrix,1885.0,https://leetcode.com/problems/pyramid-transition-matrix/,Weekly Contest 65,"bit manipulation, breadth-first search, depth-first search"
"Dec. 24, 2017",752,Open the Lock,1882.0,https://leetcode.com/problems/open-the-lock/,Weekly Contest 64,"array, breadth-first search, hash table, string"
"Dec. 10, 2017",742,Closest Leaf in a Binary Tree,1851.0,https://leetcode.com/problems/closest-leaf-in-a-binary-tree/,Weekly Contest 62,"binary tree, breadth-first search, depth-first search, tree"
"Dec. 3, 2017",740,Delete and Earn,1802.0,https://leetcode.com/problems/delete-and-earn/,Weekly Contest 61,"array, dynamic programming, hash table"
"Nov. 12, 2017",726,Number of Atoms,1825.0,https://leetcode.com/problems/number-of-atoms/,Weekly Contest 58,"hash table, sorting, stack, string"
"Nov. 5, 2017",721,Accounts Merge,1892.0,https://leetcode.com/problems/accounts-merge/,Weekly Contest 57,"array, breadth-first search, depth-first search, hash table, sorting, string, union find"
"Oct. 1, 2017",688,Knight Probability in Chessboard,1812.0,https://leetcode.com/problems/knight-probability-in-chessboard/,Weekly Contest 52,dynamic programming
"Sept. 24, 2017",684,Redundant Connection,1884.0,https://leetcode.com/problems/redundant-connection/,Weekly Contest 51,"breadth-first search, depth-first search, graph, union find"
"Sept. 3, 2017",672,Bulb Switcher II,1896.0,https://leetcode.com/problems/bulb-switcher-ii/,Weekly Contest 48,"bit manipulation, breadth-first search, depth-first search, math"
"Aug. 27, 2017",667,Beautiful Arrangement II,1844.0,https://leetcode.com/problems/beautiful-arrangement-ii/,Weekly Contest 47,"array, math"
"July 30, 2017",652,Find Duplicate Subtrees,1803.0,https://leetcode.com/problems/find-duplicate-subtrees/,Weekly Contest 43,"binary tree, depth-first search, hash table, tree"
"July 30, 2017",651,4 Keys Keyboard,1880.0,https://leetcode.com/problems/4-keys-keyboard/,Weekly Contest 43,"dynamic programming, math"
"July 30, 2017",649,Dota2 Senate,1875.0,https://leetcode.com/problems/dota2-senate/,Weekly Contest 43,"greedy, queue, string"
"June 11, 2017",615,Average Salary: Departments VS Company,1884.0,https://leetcode.com/problems/average-salary-departments-vs-company/,,database
"June 11, 2017",601,Human Traffic of Stadium,1864.0,https://leetcode.com/problems/human-traffic-of-stadium/,,database
"May 7, 2017",576,Out of Boundary Paths,1835.0,https://leetcode.com/problems/out-of-boundary-paths/,Weekly Contest 31,dynamic programming
"April 30, 2017",568,Maximum Vacation Days,1850.0,https://leetcode.com/problems/maximum-vacation-days/,Weekly Contest 30,"array, dynamic programming, matrix"
"April 2, 2017",548,Split Array with Equal Sum,1894.0,https://leetcode.com/problems/split-array-with-equal-sum/,Weekly Contest 26,"array, hash table, prefix sum"
"Feb. 12, 2017",493,Reverse Pairs,1854.0,https://leetcode.com/problems/reverse-pairs/,Weekly Contest 19,"array, binary indexed tree, binary search, divide and conquer, merge sort, ordered set, segment tree"
"Dec. 18, 2016",472,Concatenated Words,1851.0,https://leetcode.com/problems/concatenated-words/,Weekly Contest 13,"array, depth-first search, dynamic programming, string, trie"
"Oct. 30, 2016",444,Sequence Reconstruction,1874.0,https://leetcode.com/problems/sequence-reconstruction/,Smarking Algorit…hm Contest 2,"array, graph, topological sort"
"Dec. 4, 2016",432,All O`one Data Structure,1861.0,https://leetcode.com/problems/all-oone-data-structure/,,"design, doubly-linked list, hash table, linked list"
"Oct. 16, 2016",425,Word Squares,1883.0,https://leetcode.com/problems/word-squares/,Weekly Contest 9,"array, backtracking, string, trie"
"Aug. 28, 2016",390,Elimination Game,1819.0,https://leetcode.com/problems/elimination-game/,Weekly Contest 2,"math, recursion"
"Aug. 21, 2016",388,Longest Absolute File Path,1815.0,https://leetcode.com/problems/longest-absolute-file-path/,Warm Up Contest,"depth-first search, stack, string"
"Aug. 20, 2016",315,Count of Smaller Numbers After Self,1858.0,https://leetcode.com/problems/count-of-smaller-numbers-after-self/,,"array, binary indexed tree, binary search, divide and conquer, merge sort, ordered set, segment tree"
"Aug. 20, 2016",305,Number of Islands II,1899.0,https://leetcode.com/problems/number-of-islands-ii/,,"array, hash table, union find"
"Aug. 20, 2016",295,Find Median from Data Stream,1889.0,https://leetcode.com/problems/find-median-from-data-stream/,,"data stream, design, heap (priority queue), sorting, two pointers"
"Aug. 20, 2016",262,Trips and Users,1860.0,https://leetcode.com/problems/trips-and-users/,,database
"Aug. 20, 2016",239,Sliding Window Maximum,1852.0,https://leetcode.com/problems/sliding-window-maximum/,,"array, heap (priority queue), monotonic queue, queue, sliding window"
"Aug. 20, 2016",214,Shortest Palindrome,1855.0,https://leetcode.com/problems/shortest-palindrome/,,"hash function, rolling hash, string, string matching"
"Aug. 20, 2016",212,Word Search II,1849.0,https://leetcode.com/problems/word-search-ii/,,"array, backtracking, matrix, string, trie"
"Aug. 20, 2016",188,Best Time to Buy and Sell Stock IV,1884.0,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/,,"array, dynamic programming"
"Aug. 20, 2016",135,Candy,1893.0,https://leetcode.com/problems/candy/,,"array, greedy"
"Aug. 20, 2016",126,Word Ladder II,1861.0,https://leetcode.com/problems/word-ladder-ii/,,"backtracking, breadth-first search, hash table, string"
"Aug. 20, 2016",124,Binary Tree Maximum Path Sum,1882.0,https://leetcode.com/problems/binary-tree-maximum-path-sum/,,"binary tree, depth-first search, dynamic programming, tree"
"Aug. 20, 2016",123,Best Time to Buy and Sell Stock III,1862.0,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii/,,"array, dynamic programming"
"Aug. 20, 2016",85,Maximal Rectangle,1862.0,https://leetcode.com/problems/maximal-rectangle/,,"array, dynamic programming, matrix, monotonic stack, stack"
"Aug. 20, 2016",84,Largest Rectangle in Histogram,1847.0,https://leetcode.com/problems/largest-rectangle-in-histogram/,,"array, monotonic stack, stack"
"Aug. 20, 2016",76,Minimum Window Substring,1861.0,https://leetcode.com/problems/minimum-window-substring/,,"hash table, sliding window, string"
"Aug. 20, 2016",65,Valid Number,1802.0,https://leetcode.com/problems/valid-number/,,string
"Aug. 20, 2016",51,N-Queens,1827.0,https://leetcode.com/problems/n-queens/,,"array, backtracking"
"Aug. 20, 2016",37,Sudoku Solver,1892.0,https://leetcode.com/problems/sudoku-solver/,,"array, backtracking, hash table, matrix"
